question,answer
Tôi cần làm gì để tham dự họp từ xa?,"Bạn cần tham gia cuộc gọi video trước khi cuộc họp bắt đầu, đảm bảo bạn ở nơi yên tĩnh và có kết nối internet nhanh."
Có được phép gọi điện thoại tham dự cuộc họp không?,"Gọi điện thoại hoặc tham dự từ nơi công cộng là không được chấp nhận. Tuy nhiên, đối với một số cuộc họp, cuộc gọi âm thanh có thể đủ, tùy thuộc vào quyết định của người tổ chức cuộc họp."
Ai quyết định liệu cuộc họp có cần cuộc gọi video hay chỉ cần cuộc gọi âm thanh?,Người tổ chức cuộc họp sẽ quyết định liệu cuộc họp cần cuộc gọi video hay chỉ cần cuộc gọi âm thanh khi họ tạo cuộc họp.
Những điều kiện cần thiết nào để đảm bảo cuộc họp nhóm thành công?,"Cần có kết nối internet nhanh và ổn định, cũng như một nơi yên tĩnh để tham gia cuộc họp."
Nhân viên làm việc từ xa cần làm gì để giảm thiểu độ trễ trong cuộc gọi video?,Nhân viên làm việc từ xa nên cố gắng hết sức để giảm thiểu độ trễ trong cuộc gọi video.
"Khi lên kế hoạch làm việc cùng một người khác trong đội, tôi cần chuẩn bị những gì?","Khi lên kế hoạch làm việc cùng một người khác trong đội, bạn cần đảm bảo có kết nối internet nhanh và ổn định, cũng như một nơi yên tĩnh để tham gia cuộc họp."
"Mỗi quý, Clef dành bao nhiêu tuần để tổ chức hack week?",Clef dành một tuần thứ sáu của mỗi quý để tổ chức hack week.
Nhân viên có thể đề xuất dự án gì trong hack week?,"Bất kỳ nhân viên nào cũng có thể đề xuất dự án, miễn là dự án liên quan đến Clef."
Nhân viên cần làm gì nếu muốn tham gia vào dự án yêu cầu nhiều người?,Nhân viên cần thuyết phục các nhân viên khác cùng tham gia vào dự án của họ.
Một dự án có thể có tối đa bao nhiêu người tham gia?,Một dự án có thể có tối đa 4 người tham gia.
Tại sao nên khuyến khích các đội ngũ đa tổ chức?,Các đội ngũ đa tổ chức được khuyến khích để cho mọi người có cơ hội làm việc với những người mà họ không thường xuyên làm việc cùng hàng ngày.
Tại sao nên đặt cơm trưa hoặc chuẩn bị cơm trưa theo nhóm?,"Để mọi người cùng ăn cùng nhau, tạo không khí cộng đồng, nơi mọi người làm việc, trò chuyện và suy nghĩ cùng nhau."
Mục tiêu của tuần làm việc này là gì?,"Hoàn thành dự án trong một tuần và đảm bảo mọi người làm việc trên những dự án mà họ cảm thấy hứng thú, tạo ra một không khí năng động chung."
Chúng ta có thể tổ chức hack weeks ở đâu?,Chúng ta có thể tổ chức hack weeks tại địa điểm khác và mời những diễn giả thú vị để kích thích sự sáng tạo vào đầu tuần.
"Sau khi các đội trình bày dự án, công ty sẽ làm gì?","Sau khi các đội trình bày dự án, công ty sẽ tổ chức một buổi lễ kỷ niệm hack week."
"Trước khi phỏng vấn, ứng viên cần làm gì để giúp chúng tôi có cái nhìn ban đầu về họ?",Ứng viên nên trình bày một số công việc liên quan để giúp chúng tôi có màn lọc sơ bộ và có nội dung để thảo luận trong cuộc phỏng vấn cà phê đầu tiên.
Ứng viên cần nhận được những thông tin gì về công ty Clef trước khi phỏng vấn?,"Ứng viên nên nhận được một đoạn giới thiệu ngắn về Clef, vị trí tuyển dụng, và giá trị cốt lõi của công ty để họ có thể tự đánh giá xem văn hóa công ty có phù hợp với mong muốn của họ hay không."
Tại sao giá trị cốt lõi của công ty lại được nhấn mạnh cho ứng viên?,Giá trị cốt lõi được nhấn mạnh để ứng viên hiểu tầm quan trọng của chúng đối với đội ngũ Clef và đảm bảo rằng giá trị của họ phù hợp với công ty.
Phỏng vấn sơ bộ có thể diễn ra ở đâu?,"Phỏng vấn sơ bộ có thể diễn ra qua điện thoại, Skype, tại văn phòng hoặc quán cà phê."
Mục đích chính của phỏng vấn sơ bộ là gì?,Mục đích chính của phỏng vấn sơ bộ là tìm hiểu xem ứng viên muốn làm gì tiếp theo và liệu điều đó có phù hợp với những gì Clef đang tìm kiếm hay không.
Mục đích chính của cuộc phỏng vấn này là gì?,Để hiểu về ứng viên và cho họ cơ hội đặt câu hỏi về Clef và vị trí công việc.
Cuộc phỏng vấn này có vai trò gì trong quá trình tuyển dụng?,"Giúp sàng lọc khoảng 80% ứng viên và là cơ hội để giới thiệu Clef, thu hút những ứng viên tiềm năng."
Phỏng vấn kỹ thuật kéo dài bao lâu?,Phỏng vấn kỹ thuật kéo dài 2 giờ.
Người phụ trách tuyển dụng cần chuẩn bị những gì cho phỏng vấn kỹ thuật?,"Người phụ trách tuyển dụng cần chuẩn bị hai bài tập, mỗi bài tập kéo dài 45 phút, một bài tập tập trung vào tư duy chiến lược cho vị trí và bài tập còn lại tập trung vào triển khai chi tiết."
Phỏng vấn kỹ thuật có thể diễn ra qua video chat không?,"Phỏng vấn kỹ thuật có thể diễn ra qua video chat, nhưng nên cố gắng tổ chức trực tiếp khi có thể."
Thời gian cuối cùng của buổi phỏng vấn nên dùng để làm gì?,Thời gian cuối cùng 30 phút nên được sử dụng để đặt câu hỏi và trả lời từ cả hai phía.
Buổi phỏng vấn này nên loại bỏ bao nhiêu phần trăm ứng viên?,Buổi phỏng vấn này nên loại bỏ 50-70% ứng viên.
Buổi phỏng vấn nên diễn ra như thế nào?,"Buổi phỏng vấn có thể diễn ra qua video chat, tuy nhiên nên cố gắng tổ chức trực tiếp khi có thể."
Ứng viên sẽ làm gì trong buổi sáng của ngày Team Fit?,"Trong buổi sáng, ứng viên sẽ giải quyết một vấn đề khó khăn hơn nhiều so với phần phỏng vấn kỹ thuật trước đó."
Mục đích của việc cho ứng viên giải quyết vấn đề khó khăn trong buổi sáng là gì?,Mục đích là để đánh giá cách ứng viên xử lý những vấn đề nằm ngoài vùng an toàn của họ và cách họ xin sự giúp đỡ.
Tại sao phần này của quy trình cần phải khó?,Phần này cần phải khó để ứng viên cảm thấy họ đã xứng đáng nhận được lời mời làm việc.
"Sau buổi tập buổi sáng, ứng viên sẽ làm gì?",Ứng viên sẽ đi ăn trưa cùng đội ngũ trước khi quay lại văn phòng để phỏng vấn riêng với mọi người.
Ai sẽ chi trả cho các chi phí đi lại của ứng viên trong quá trình phỏng vấn?,Clef sẽ chi trả toàn bộ chi phí đi lại của ứng viên.
Tài liệu này nói về điều gì?,Tài liệu này nói về các ưu tiên và chính sách chung của công ty trong việc đưa nhân viên mới vào đội ngũ.
"Nếu tôi là người mới, tôi nên xem tài liệu nào để biết thêm về ngày đầu làm việc tại Clef?",Bạn nên xem tài liệu 'Your First Day at Clef' tại đường dẫn https://docs.google.com/document/d/1vvJfWH7lP808mAlKPr8JwUx0HvkiidzS_bkwB8wqA7M.
Công ty có kế hoạch tạo hướng dẫn cụ thể cho từng vị trí không?,Công ty có thể sẽ tạo các hướng dẫn onboarding cụ thể cho các vị trí khác nhau trong tương lai.
"Trước khi nhân viên mới đến, chúng ta cần chuẩn bị những gì?","Chúng ta cần chuẩn bị các giấy tờ tuyển dụng, bao gồm thư mời làm việc đã ký, và chia sẻ thư mục Nhân sự của họ trên Google Drive."
Thư mời làm việc đã ký cần được lưu ở đâu?,"Thư mời làm việc đã ký cần được lưu trong thư mục Nhân sự của nhân viên, và thư mục này cần được chia sẻ với họ trên Google Drive."
Tôi cần tạo tài khoản nào khi bắt đầu làm việc?,"Bạn cần tạo tài khoản Google Apps, bao gồm Gmail, Google Drive, Calendar, và cài đặt xác thực hai yếu tố. Ngoài ra, bạn cũng cần tạo tài khoản Slack và Trello."
Tài khoản Gmail của tôi sẽ có địa chỉ gì?,Tài khoản Gmail của bạn sẽ có địa chỉ NAME@getclef.com.
Cần làm gì với tài khoản Google Drive?,Các thư mục cơ bản nên được cấu hình sẵn cho bạn.
Có tài liệu nào giới thiệu về mật mã học mà Jesse đã trình bày không?,"Có, Jesse đã trình bày một bài nói chuyện về mật mã học tại WordPress.tv."
Có tài liệu nào giải thích về mật mã công khai mà Clef sử dụng không?,"Có, trên Medium có một bài viết giải thích về mật mã công khai mà Clef sử dụng."
Có tài liệu nào giải thích về Bitcoin không?,"Có, Priceonomics có một bài viết giải thích về Bitcoin."
Ai sẽ quản lý quá trình thiết lập lương và các lợi ích khác?,Patricia sẽ quản lý quá trình này.
Có những sự kiện nào được đặt trong lịch của cả đội?,"Có ba sự kiện: Ngày đầu tiên của NAME, Bữa trưa chào mừng NAME, và Lễ kỷ niệm Ngày đầu tiên của NAME."
Mục tiêu chính của ngày đầu tiên cho nhân viên mới tại Clef là gì?,"Mục tiêu của ngày đầu tiên là giúp nhân viên mới làm quen, ổn định và cảm thấy thoải mái với đội ngũ."
Người nào chịu trách nhiệm đảm bảo nhân viên mới được đón tiếp chu đáo vào ngày đầu tiên?,Người chịu trách nhiệm là người đã dẫn dắt quá trình tuyển dụng của họ.
Thời gian bắt đầu làm việc vào ngày đầu tiên của nhân viên mới là khi nào?,Ngày đầu tiên của nhân viên mới bắt đầu lúc 10:00.
"Khi nhân viên mới đến, máy tính của họ đã được cài đặt những gì?","Máy tính đã được mở, cập nhật phần mềm và cài đặt các công cụ cần thiết."
Tại sao máy tính mới lại được đóng gói lại sau khi cài đặt?,Để tiết kiệm thời gian phiền phức cho nhân viên mới vào ngày đầu tiên làm việc.
Những vật phẩm nào khác sẽ có trên bàn làm việc của nhân viên mới?,"Có một lá thư chào mừng do đội ký tên, cuốn sách Daring Greatly, và bất kỳ vật phẩm nào khác mang tính đón tiếp hoặc cá nhân hóa."
Ai chịu trách nhiệm chính cho quá trình onboard nhân viên mới?,Có một người chịu trách nhiệm chính cho quá trình onboard.
Những thông tin nào cần biết về nhân viên mới?,"Cần biết họ là ai, tên của họ, giới tính (pronouns) và công việc họ sẽ làm."
Người phụ trách hướng dẫn mới vào cần dành bao nhiêu thời gian cho nhân viên mới?,Người phụ trách hướng dẫn mới vào nên dành cả ngày để giúp nhân viên mới làm quen và cài đặt mọi thứ.
Tại sao người phụ trách hướng dẫn cần dành cả ngày cho nhân viên mới?,"Mặc dù nhân viên mới không cần sự chú ý suốt cả ngày, nhưng họ không nên bị bỏ rơi khi họ cần hỗ trợ."
