question,answer
Phân ban quản lý bầu cử tương ứng với khu vực địa lý tiếp giáp là cơ sở để xác định gì?,các cuộc tranh luận và vấn đề mà cử tri hợp pháp cư trú trong khu vực đó được phép bỏ phiếu
Ai là người chịu trách nhiệm về việc bỏ phiếu phù hợp và có trật tự tại địa điểm bỏ phiếu?,Viên chức Phân Khu Bầu Cử
Cử tri cư trú hợp pháp tại khu vực nào được quyền bỏ phiếu?,Cử tri cư trú hợp pháp tại khu vực đó
Ai chịu trách nhiệm về việc lập trình bầu cử?,Không có thông tin cụ thể trong đoạn văn bản
Ai sử dụng phần mềm hệ thống bỏ phiếu để xác định lá phiếu hợp lệ?,Nhân viên bầu cử hoặc những người được chỉ định.
Ai chịu trách nhiệm quản lý bầu cử?,Nhân viên Ghi Danh Bầu Cử.
Làm thế nào để kiểm đếm phiếu bầu trong một cuộc bầu cử?,Kiểm đếm phiếu bầu trong một cuộc bầu cử sau khi đóng các phòng phiếu.
Niêm Phong Vật Liệu Bầu Cử là gì?,Một cơ chế an toàn sử dụng các tài liệu có khả năng chống giả mạo hoặc sắp xếp theo sách lược.
Mục đích của Niêm Phong Vật Liệu Bầu Cử?,Cảnh giác các viên chức nếu một thiết bị được dùng trong quá trình bầu cử có khả năng bị thay đổi hoặc bị truy cập trái phép.
Các loại tài liệu nào được sử dụng trong Niêm Phong Vật Liệu Bầu Cử?,Các tài liệu biết rõ có khả năng chống giả mạo hoặc sắp xếp theo sách lược.
Vai trò của Giám Sát Bầu Cử là gì?,Một viên chức chịu trách nhiệm điều hành một cuộc bầu cử hoặc tiến trình bầu cử.
Hệ thống Bầu Cử là gì?,"Một hệ thống dựa trên công nghệ được sử dụng để thu thập, xử lý và lưu trữ dữ liệu liên quan đến bầu cử và quản lý bầu cử."
Giám Sát Bầu Cử chịu trách nhiệm điều hành gì?,Một cuộc bầu cử hoặc tiến trình bầu cử.
Hệ thống bầu cử bao gồm những gì?,"Hệ thống bầu cử bao gồm các hệ thống ghi danh cử tri, mạng lưới về bầu cử công khai, và các hệ thống khác như hệ thống bỏ phiếu, hệ thống tổng hợp phiếu, hệ thống điện tử, hệ thống báo cáo kết quả bầu cử và thiết bị kiểm toán."
Hệ thống bầu cử có thể được sử dụng để làm gì?,"Hệ thống bầu cử có thể được sử dụng để thu thập, xử lý và lưu trữ dữ liệu liên quan đến bầu cử và quản lý bầu cử."
Hệ thống bầu cử bao gồm những gì ngoài các hệ thống kỹ thuật?,"Hệ thống bầu cử bao gồm cả các thủ tục, người, nguồn lực, thiết bị và địa điểm liên quan đến việc tổ chức bầu cử."
Hệ thống nào được dùng để lập bảng kiểm phiếu?,Hệ thống lập bảng kiểm phiếu
Hệ thống nào được dùng để báo cáo kết quả bầu cử?,Hệ thống báo cáo kết quả bầu cử
Thể thức cố gắng thuyết phục mọi người bỏ phiếu là gì?,"Thể thức cố gắng thuyết phục mọi người bỏ phiếu chấp thuận hoặc chống lại một ứng cử viên, dự luật hoặc đảng chính trị cụ thể."
Ai chịu trách nhiệm quản lý bầu cử?,Một nhân viên chịu trách nhiệm quản lý bầu cử.
Chức vụ nào được bầu chọn chánh yếu và chỉ qua bầu cử?,Một chức vụ được bầu chọn chánh yếu và chỉ qua bầu cử.
Một cử tri là ai?,Một người đủ tiêu chuẩn để bỏ phiếu trong một cuộc bầu cử.
Cử tri được bổ nhiệm để bầu ai?,tổng thống và phó tổng thống trong cử tri đoàn
Ai được bổ nhiệm để bầu tổng thống và phó tổng thống?,Một người được một tiểu bang ở Hoa Kỳ bổ nhiệm
Một ứng cử viên được bổ nhiệm để bầu cử tổng thống và phó tổng thống ở Hoa Kỳ?,"Đúng, một ứng cử viên được một tiểu bang ở Hoa Kỳ bổ nhiệm để bầu cử tổng thống và phó tổng thống trong cử tri đoàn."
Ai chịu trách nhiệm kiểm soát các cuộc bầu cử và thủ tục bỏ phiếu?,"Một nhóm người được gọi là Hội Đồng Bầu Cử, thường được bổ nhiệm bởi chính quyền địa phương."
"Ở Hoa Kỳ, ứng cử viên được bổ nhiệm để bầu cử tổng thống và phó tổng thống trong cơ quan nào?",Ứng cử viên được bổ nhiệm để bầu cử tổng thống và phó tổng thống trong cử tri đoàn.
Đại Cử Tri Đoàn là gì?,Một nhóm những người đại diện cho các tiểu bang của Hoa Kỳ chính thức bỏ phiếu bầu tổng thống và phó tổng thống.
Chu Kỳ Bầu Cử là gì?,Thời gian từ hành động chính thức đầu tiên trong một cuộc bầu cử đến hành động chính thức cuối cùng.
Đại Cử Tri Đoàn đại diện cho ai?,Các tiểu bang của Hoa Kỳ
Giai đoạn bầu cử được thực hiện như thế nào?,Votes cast by members of the electoral college
Giai đoạn trước bầu cử và giai đoạn sau bầu cử được gọi là gì?,Giai đoạn trước bầu cử và giai đoạn sau bầu cử
Toàn bộ cử tri bao gồm những người nào?,Tất cả những người trong một khu vực pháp quyền chính trị có quyền bỏ phiếu trong một cuộc bầu cử.
Phân Phát Phiếu Bầu Điện Tử là gì?,Là việc phân phát phiếu bầu và thông tin cử tri qua điện tử.
MOVE Act yêu cầu các bang phải làm gì?,"Cung cấp cho mỗi bang việc phân phát phiếu bầu và thông tin cử tri qua điện tử (qua fax, email hoặc một ứng dụng hỗ trợ Internet)."
Ai có thể nhận phiếu bầu và thông tin điện tử?,Cử tri đăng ký ở khu vực bầu cử và có khả năng bị hạn chế hoặc bị ảnh hưởng bởi các tình huống đặc biệt.
Đạo Luật MOVE đòi hỏi gì?,Phân phát phiếu bầu và gói thông tin cử tri bằng phương thức điện tử.
Các khu vực nào cho phép cử tri nhận phiếu bầu điện tử?,"Một số khu vực cho phép cử tri có khuyết tật, cử tri bị di dời hoặc các tình huống khác."
Phương thức phân phát phiếu bầu và thông tin liên quan cho cử tri Thường Dân Thống Nhất Ở Nước Ngoài là gì?,"phương thức điện tử (qua điện sao, điện thư hoặc ứng dụng được hỗ trợ trên mạng)"
Cử tri nào được phép bầu bằng phiếu bầu điện tử?,"cử tri khuyết tật, cử tri đã bị dời chỗ hoặc các trường hợp khác cử tri cư trú trong khu vực pháp quyền được bầu bằng phiếu bầu điện tử"
Làm thế nào để cử tri Thường Dân Thống Nhất Ở Nước Ngoài nhận được phiếu bầu và thông tin liên quan?,mỗi tiểu bang phân phát theo văn phòng bầu cử địa phương tới các cử tri Thường Dân Thống Nhất Ở Nước Ngoài đã ghi danh
Có thể gởi lại phiếu bầu đã đánh dấu bằng cách nào?,"Có thể gởi lại phiếu bầu đã đánh dấu qua điện thoại, điện thư hoặc ứng dụng được mạng internet hỗ trợ."
Đôi khi phiếu bầu qua mạng được gọi bằng cái tên nào?,Đôi khi phiếu bầu qua mạng được gọi là “Bỏ Phiếu qua Mạng.”
Hồ sơ phiếu bầu điện tử được gọi bằng cái tên nào?,Hồ Sơ Phiếu Bầu Cử Điện Tử
Electronic Poll Book là gì?,"Là thiết bị tự động hóa một phần quá trình kiểm tra phiếu bầu, gán phiếu bầu đúng loại cho cử tri và đánh dấu cử tri đã được phát phiếu bầu."
Hồ sơ điện tử là gì?,Hồ sơ điện tử là thông tin do máy điện toán ghi nhận được lập ra hoặc nhận được trong quá trình cơ quan hoặc cá nhân hoạt động.
Các ví dụ về hồ sơ điện tử bao gồm?,"Các ví dụ về hồ sơ điện tử bao gồm tin nhắn email, tài liệu được xử lý bằng máy tính, bảng tính điện tử, hình ảnh kỹ thuật số và cơ sở dữ liệu."
Hồ sơ điện tử được sử dụng trong quá trình gì?,"Hồ sơ điện tử được sử dụng trong quá trình khởi xướng, tiến hành hoặc hoàn thành hoạt động của cơ quan hoặc cá nhân."
Hồ sơ điện tử có thể bao gồm những gì?,"Điện thư, tài liệu viết văn bản, bảng tính điện tử, hình ảnh kỹ thuật số và cơ sở dữ liệu."
ERTS là gì?,Hệ Thống Theo Dõi và Báo Cáo Điện Tử (ERTS)
ERTS được sử dụng để làm gì?,Tạo và theo dõi kế hoạch kiểm tra mẫu nguồn cố định và báo cáo điện tử.
Hệ thống ERT được dùng để làm gì?,Lập ra các hoạch định và báo cáo kiểm tra lấy mẫu nguồn cố định dạng điện tử.
ERT bao gồm tài liệu hỗ trợ gì?,Tạo một báo cáo điện tử đầy đủ để nộp cho cơ quan quản lý.
Lưu trữ dữ liệu người dùng theo phương thức điện tử được thực hiện ở đâu?,"Máy điện toán, liên mạng hoặc hệ thống điện toán."
Dữ liệu người dùng có thể bị xử lý như thế nào trong quá trình lưu trữ?,"Có thể bị nhớ lại, tiếp tục chỉnh sửa, xóa bỏ hoặc truyền tải."
Lưu trữ dữ liệu điện tử bao gồm việc lưu trữ thông tin nào?,Bất kỳ lưu trữ hoặc giao tiếp điện tử nào bằng dịch vụ giao tiếp điện tử hoặc dịch vụ tính toán từ xa.
Lưu trữ điện tử là gì?,Lưu trữ điện tử bao gồm bất kỳ lưu trữ hoặc trao đổi thông tin điện tử nào bằng dịch vụ trao đổi thông tin điện tử hoặc dịch vụ máy điện toán từ xa.
Electronic Voter Interface là gì?,"Electronic Voter Interface (Giao Diện Tiếp Xúc với Cử Tri Qua Điện Tử) là một phần tử trong hệ thống bỏ phiếu, chịu trách nhiệm truyền thông tin phiếu bầu đến cử tri qua video."
Hệ thống máy điện toán có thể bị ảnh hưởng như thế nào?,"Hệ thống máy điện toán bất kể dữ liệu có bị thu hồi, thao tác thêm, xóa hoặc truyền đi."
Hệ thống phụ trong hệ thống bỏ phiếu gởi thông tin phiếu bầu cho cử tri dưới dạng gì?,"ghi hình, âm thanh hoặc định dạng thay thế khác"
Cử tri có thể lựa chọn ứng cử viên và đưa ra các vấn đề bằng cách nào?,giọng nói hoặc hành động
Bỏ phiếu điện tử là gì?,Bỏ phiếu bằng các phương thức điện tử để hỗ trợ hoặc tạo điều kiện cho việc bỏ phiếu và kiểm phiếu.
Electronic Voting Accessibility là gì?,"Hệ thống bỏ phiếu điện tử có các tính năng truy cập được, bao gồm màn hình cảm ứng và âm thanh, cho phép cử tri có khuyết tật bỏ phiếu bí mật mà không cần sự hỗ trợ."
Electronic Voting có mục đích gì?,Cung cấp phương tiện điện tử để hỗ trợ hoặc tạo điều kiện cho việc bỏ phiếu và kiểm phiếu.
Hệ thống bỏ phiếu điện tử có tính năng gì?,"Hệ thống bỏ phiếu điện tử có màn hình cảm ứng và âm thanh, giúp cử tri khuyết tật có thể bỏ phiếu kín mà không cần trợ giúp."
